id,created,status,ticket_type,title,pi_name,fundingType,application,hoursLogged,daysOpen
4251,1/28/2016 16:02,Closed,HD,Ticket 4251,Tobias Rodriguez,Not billable,AFT BioMS,5.692011643,9
4252,1/28/2016 16:12,Closed,HD,Ticket 4252,Tobias Rodriguez,Not billable,ClinPortal,0.173468305,17
4253,1/28/2016 16:14,Closed,HD,Ticket 4253,Tobias Rodriguez,Not billable,AFT BioMS,18.44609922,20
4254,1/28/2016 16:16,Closed,HD,Ticket 4254,Tobias Rodriguez,Not billable,AFT BioMS,10.82539861,20
4255,1/28/2016 16:31,Closed,HD,Ticket 4255,Tobias Rodriguez,Not billable,BioMS,14.15335388,22
4256,1/28/2016 16:32,Closed,HD,Ticket 4256,Tobias Rodriguez,Not billable,BioMS,5.61479211,5
4257,1/28/2016 16:34,Closed,HD,Ticket 4257,Tobias Rodriguez,Not billable,BioMS,12.76244843,1
4258,1/28/2016 16:36,Closed,HD,Ticket 4258,Tobias Rodriguez,Not billable,CIDER,15.9524869,8
4259,1/28/2016 16:37,Closed,HD,Ticket 4259,Tobias Rodriguez,Not billable,BioMS,19.91325451,30
4260,1/28/2016 16:43,Closed,HD,Ticket 4260,Tobias Rodriguez,Not billable,BioMS,1.490666905,18
4261,1/28/2016 16:45,Closed,HD,Ticket 4261,Tobias Rodriguez,Not billable,BioMS,2.166480622,9
4262,1/28/2016 16:48,Closed,HD,Ticket 4262,Tobias Rodriguez,Not billable,BioMS,19.64895833,24
4263,1/28/2016 17:39,Closed,HD,Ticket 4263,Tobias Rodriguez,Not billable,RPR-ClinPortal,11.78918773,16
4264,1/29/2016 10:05,Closed,HD,Ticket 4264,Tobias Rodriguez,Not billable,BioMS,18.13011595,17
4265,1/29/2016 12:52,Closed,HD,Ticket 4265,Tobias Rodriguez,Not billable,OpenSpecimen,19.86764579,10
4266,1/29/2016 13:23,Closed,HD,Ticket 4266,Tobias Rodriguez,Not billable,BioMS,10.18010576,8
4267,1/29/2016 14:15,Closed,HD,Ticket 4267,Tobias Rodriguez,Not billable,BioMS,9.433366033,18
4268,1/29/2016 14:16,Closed,HD,Ticket 4268,Tobias Rodriguez,Not billable,BioMS,8.773374266,9
4269,1/29/2016 15:01,Closed,HD,Ticket 4269,Tobias Rodriguez,Not billable,CIDER,10.18968939,3
4270,1/29/2016 17:29,Closed,HD,Ticket 4270,Tobias Rodriguez,Not billable,BioMS,14.3775119,21
4271,1/31/2016 13:42,Closed,HD,Ticket 4271,Tobias Rodriguez,Not billable,ClinPortal,15.21455215,6
4272,2/1/2016 9:57,Closed,HD,Ticket 4272,Tobias Rodriguez,Not billable,CIDER,2.779392772,3
4273,2/1/2016 11:04,Closed,HD,Ticket 4273,Tobias Rodriguez,Not billable,BioMS,15.90805343,25
4274,2/1/2016 11:06,Closed,HD,Ticket 4274,Tobias Rodriguez,Not billable,BioMS,9.721694346,15
4275,2/1/2016 11:08,Closed,HD,Ticket 4275,Tobias Rodriguez,Not billable,BioMS,10.62751949,0
4276,2/1/2016 11:45,Closed,HD,Ticket 4276,Tobias Rodriguez,Not billable,BioMS,18.22516471,26
4277,2/1/2016 11:57,Closed,HD,Ticket 4277,Tobias Rodriguez,Not billable,HealthStreet,18.73345524,25
4278,2/1/2016 15:44,Closed,HD,Ticket 4278,Tobias Rodriguez,Not billable,ClinPortal,14.01848769,8
4279,2/1/2016 15:44,Closed,HD,Ticket 4279,Tobias Rodriguez,Not billable,AFT BioMS,14.74180813,11
4280,2/1/2016 15:50,Closed,HD,Ticket 4280,Tobias Rodriguez,Not billable,AFT BioMS,1.743192818,19
4281,2/1/2016 15:54,Closed,HD,Ticket 4281,Tobias Rodriguez,Not billable,AFT BioMS,6.896413958,24
4282,2/1/2016 15:56,Closed,HD,Ticket 4282,Tobias Rodriguez,Not billable,AFT BioMS,14.45381225,12
4283,2/1/2016 16:00,Closed,HD,Ticket 4283,Tobias Rodriguez,Not billable,BioMS,18.81243153,1
4284,2/1/2016 16:12,Closed,HD,Ticket 4284,Tobias Rodriguez,Not billable,BioMS,1.022605672,26
4285,2/1/2016 16:17,Closed,HD,Ticket 4285,Tobias Rodriguez,Not billable,BioMS,2.858630434,30
4286,2/1/2016 16:21,Closed,HD,Ticket 4286,Tobias Rodriguez,Not billable,AFT BioMS,10.8979376,6
4287,2/1/2016 16:25,Closed,HD,Ticket 4287,Tobias Rodriguez,Not billable,BioMS,8.931891925,16
4288,2/1/2016 16:28,Closed,HD,Ticket 4288,Tobias Rodriguez,Not billable,BioMS,13.26723538,14
4289,2/1/2016 16:31,Closed,HD,Ticket 4289,Tobias Rodriguez,Not billable,BioMS,7.778611383,23
4290,2/1/2016 16:44,Closed,HD,Ticket 4290,Tobias Rodriguez,Not billable,AFT BioMS,0.48368939,19
4291,2/1/2016 16:48,Closed,HD,Ticket 4291,Tobias Rodriguez,Not billable,OpenSpecimen,18.69891889,23
4292,2/1/2016 16:50,Closed,HD,Ticket 4292,Tobias Rodriguez,Not billable,AFT BioMS,5.545255198,18
4293,2/1/2016 16:57,Closed,HD,Ticket 4293,Tobias Rodriguez,Not billable,OpenSpecimen,3.915044103,25
4294,2/1/2016 17:02,Closed,HD,Ticket 4294,Tobias Rodriguez,Not billable,BioMS,11.88146086,14
4295,2/1/2016 18:02,Closed,HD,Ticket 4295,Tobias Rodriguez,Not billable,CIDER,12.17130473,22
4296,2/2/2016 9:36,Closed,HD,Ticket 4296,Tobias Rodriguez,Not billable,CIDER,13.57121775,12
4297,2/2/2016 9:36,Closed,HD,Ticket 4297,Tobias Rodriguez,Not billable,BioMS,3.964893699,5
4298,2/2/2016 10:57,Closed,HD,Ticket 4298,Tobias Rodriguez,Not billable,ClinPortal,15.52480458,24
4299,2/2/2016 11:06,Resolved,HD,Ticket 4299,Tobias Rodriguez,Not billable,Atlassian Tools,16.73222945,12
4300,2/2/2016 11:17,Closed,HD,Ticket 4300,Tobias Rodriguez,Not billable,CIDER,14.84168514,13
4301,2/2/2016 12:44,Closed,HD,Ticket 4301,Tobias Rodriguez,Not billable,RPR-ClinPortal,9.919219031,18
4302,2/2/2016 13:35,Closed,HD,Ticket 4302,Tobias Rodriguez,Not billable,BioMS,3.473905315,29
4303,2/2/2016 13:43,Closed,HD,Ticket 4303,Tobias Rodriguez,Not billable,BioMS,6.069272429,24
4304,2/2/2016 13:46,Closed,HD,Ticket 4304,Tobias Rodriguez,Not billable,BioMS,7.838645012,27
4305,2/2/2016 14:19,Closed,HD,Ticket 4305,Tobias Rodriguez,Not billable,BioMS,6.6225123,20
4306,2/2/2016 16:16,Closed,HD,Ticket 4306,Tobias Rodriguez,Not billable,BioMS,9.179249205,6
4307,2/3/2016 7:48,Closed,HD,Ticket 4307,Tobias Rodriguez,Not billable,ClinPortal,8.289118768,2
4308,2/3/2016 8:35,Closed,HD,Ticket 4308,Tobias Rodriguez,Not billable,CIDER,10.40831223,24
4309,2/3/2016 8:54,Closed,HD,Ticket 4309,Tobias Rodriguez,Not billable,ClinPortal,9.511413255,18
4310,2/3/2016 9:36,Closed,HD,Ticket 4310,Tobias Rodriguez,Not billable,OpenSpecimen,8.169173904,17
4311,2/3/2016 10:38,Closed,HD,Ticket 4311,Tobias Rodriguez,Not billable,AFT BioMS,18.97803722,28
4312,2/3/2016 10:51,Closed,HD,Ticket 4312,Tobias Rodriguez,Not billable,ClinPortal,12.37509723,9
4313,2/3/2016 11:12,Resolved,HD,Ticket 4313,Tobias Rodriguez,Not billable,AFT BioMS,5.836015693,14
4314,2/3/2016 11:16,Closed,HD,Ticket 4314,Tobias Rodriguez,Not billable,OpenSpecimen,14.91128705,9
4315,2/3/2016 11:18,Closed,HD,Ticket 4315,Tobias Rodriguez,Not billable,AFT BioMS,6.964670174,2
4316,2/3/2016 12:08,Completed,CSA,Ticket 4316,Tobias Rodriguez,Unknown,ClinPortal,4.221517359,29
4317,2/3/2016 12:17,Closed,HD,Ticket 4317,Tobias Rodriguez,Not billable,AFT BioMS,19.49774274,7
4318,2/3/2016 13:32,Closed,HD,Ticket 4318,Tobias Rodriguez,Not billable,BioMS,16.61417098,11
4319,2/3/2016 13:34,Closed,HD,Ticket 4319,Tobias Rodriguez,Not billable,BioMS,15.3036533,6
4320,2/3/2016 13:39,Closed,HD,Ticket 4320,Tobias Rodriguez,Not billable,BioMS,4.055367356,25
4321,2/3/2016 13:42,Closed,HD,Ticket 4321,Tobias Rodriguez,Not billable,BioMS,3.211648501,8
4322,2/3/2016 13:50,Closed,HD,Ticket 4322,Tobias Rodriguez,Not billable,BioMS,13.9831777,5
4323,2/3/2016 13:59,Closed,HD,Ticket 4323,Tobias Rodriguez,Not billable,BioMS,5.197665626,9
4324,2/3/2016 14:03,Closed,HD,Ticket 4324,Tobias Rodriguez,Not billable,BioMS,10.29939151,14
4325,2/3/2016 14:13,Closed,HD,Ticket 4325,Tobias Rodriguez,Not billable,BioMS,0.264178163,24
4326,2/3/2016 14:24,Closed,HD,Ticket 4326,Tobias Rodriguez,Not billable,BioMS,8.555548858,7
4327,2/3/2016 14:34,Closed,HD,Ticket 4327,Linda Shaffer,Not billable,OpenSpecimen,9.440054148,22
4328,2/3/2016 14:37,Closed,HD,Ticket 4328,Linda Shaffer,Not billable,BioMS,14.06092316,4
4329,2/3/2016 14:40,Closed,HD,Ticket 4329,Elvis Daniels,Not billable,BioMS,4.292339365,28
4330,2/3/2016 14:42,Closed,HD,Ticket 4330,Scott Lott,Not billable,BioMS,7.894539003,15
4331,2/3/2016 15:07,Closed,HD,Ticket 4331,Cassidy Griffith,Not billable,ClinPortal,2.314124215,18
4332,2/3/2016 15:32,In Progress,CSA,Ticket 4332,Mollie Chang,Unknown,ClinPortal,2.692417636,219
4333,2/3/2016 15:49,Closed,HD,Ticket 4333,Mollie Chang,Not billable,AFT BioMS,19.67021561,13
4334,2/3/2016 15:58,Closed,HD,Ticket 4334,Mollie Chang,Not billable,OpenSpecimen,13.34966756,7
4335,2/3/2016 16:02,Closed,HD,Ticket 4335,Mollie Chang,Not billable,AFT BioMS,18.87567354,9
4336,2/3/2016 16:09,Closed,HD,Ticket 4336,Mollie Chang,Not billable,OpenSpecimen,19.20946113,20
4337,2/3/2016 16:11,Closed,HD,Ticket 4337,Mollie Chang,Not billable,ClinPortal,1.022748378,6
4338,2/4/2016 9:33,Closed,HD,Ticket 4338,Mollie Chang,Not billable,CIDER,5.36718781,8
4339,2/4/2016 10:30,Closed,HD,Ticket 4339,Mollie Chang,Not billable,BioMS,6.787167977,18
4340,2/4/2016 10:33,Closed,HD,Ticket 4340,Mollie Chang,Not billable,BioMS,0.159776028,5
4341,2/4/2016 15:11,Closed,HD,Ticket 4341,Mollie Chang,Not billable,BioMS,3.851401398,26
4342,2/4/2016 15:15,Closed,HD,Ticket 4342,Mollie Chang,Not billable,BioMS,0.720561899,29
4343,2/4/2016 15:18,Closed,HD,Ticket 4343,Mollie Chang,Not billable,BioMS,8.637802206,16
4344,2/4/2016 16:51,Closed,HD,Ticket 4344,Mollie Chang,Not billable,CIDER,9.989176408,26
4345,2/5/2016 6:41,Closed,HD,Ticket 4345,Mollie Chang,Not billable,CIDER,11.76033166,2
4346,2/5/2016 8:22,Closed,HD,Ticket 4346,Mollie Chang,Not billable,BioMS,15.55334379,21
4347,2/5/2016 8:27,Closed,HD,Ticket 4347,Mollie Chang,Not billable,BioMS,1.551726188,20
4348,2/5/2016 8:30,Closed,HD,Ticket 4348,Mollie Chang,Not billable,BioMS,17.16182724,22
4349,2/5/2016 8:33,Closed,HD,Ticket 4349,Mollie Chang,Not billable,OpenSpecimen,0.335158897,8
4350,2/5/2016 8:35,Closed,HD,Ticket 4350,Mollie Chang,Not billable,OpenSpecimen,8.849288658,5
4351,2/5/2016 9:19,Closed,HD,Ticket 4351,Mollie Chang,Not billable,BioMS,19.00306595,29
4352,2/5/2016 9:52,Closed,HD,Ticket 4352,Mollie Chang,Not billable,ClinPortal,13.74961546,13
4353,2/5/2016 10:09,Closed,HD,Ticket 4353,Mollie Chang,Not billable,BioMS,13.46562734,26
4354,2/5/2016 10:11,Closed,HD,Ticket 4354,Mollie Chang,Not billable,OpenSpecimen,7.585909821,27
4355,2/5/2016 12:09,Closed,HD,Ticket 4355,Mollie Chang,Not billable,ClinPortal,14.25010281,19
4356,2/5/2016 12:16,Closed,HD,Ticket 4356,Mollie Chang,Not billable,OpenSpecimen,7.982462768,22
4357,2/5/2016 13:16,Closed,HD,Ticket 4357,Mollie Chang,Not billable,ClinPortal,2.22164375,25
4358,2/5/2016 13:44,Closed,HD,Ticket 4358,Mollie Chang,Not billable,CIDER,1.548926737,1
4359,2/5/2016 13:56,Closed,HD,Ticket 4359,Mollie Chang,Not billable,CIDER,4.845115749,5
4360,2/5/2016 14:24,Closed,HD,Ticket 4360,Mollie Chang,Not billable,ClinPortal,7.665669138,12
4361,2/5/2016 15:28,Closed,HD,Ticket 4361,Mollie Chang,Not billable,HealthStreet,5.556221229,6
4362,2/8/2016 10:00,Closed,HD,Ticket 4362,Mollie Chang,Not billable,ClinPortal,15.13248268,27
4363,2/8/2016 11:29,Closed,HD,Ticket 4363,Mollie Chang,Not billable,ClinPortal,5.914095055,10
4364,2/8/2016 12:27,Closed,HD,Ticket 4364,Mollie Chang,Not billable,AFT BioMS,8.993884693,23
4365,2/8/2016 12:31,Closed,HD,Ticket 4365,Mollie Chang,Not billable,AFT BioMS,11.13264718,16
4366,2/8/2016 14:36,Closed,HD,Ticket 4366,Mollie Chang,Not billable,CIDER,13.00986308,20
4367,2/8/2016 15:42,Closed,HD,Ticket 4367,Mollie Chang,Not billable,BioMS,10.57336446,24
4368,2/8/2016 15:46,Closed,HD,Ticket 4368,Mollie Chang,Not billable,BioMS,8.290007449,17
4369,2/8/2016 16:02,Closed,HD,Ticket 4369,Mollie Chang,Not billable,CIDER,5.616484358,12
4370,2/8/2016 16:05,Closed,HD,Ticket 4370,Mollie Chang,Not billable,CIDER,8.778017196,21
4371,2/8/2016 16:21,Closed,CWL,Ticket 4371,Mollie Chang,Unknown,OpenSpecimen,15.22381307,29
4372,2/9/2016 7:52,Completed,CSA,Ticket 4372,Mollie Chang,Unknown,ClinPortal,10.60222921,16
4373,2/9/2016 9:46,Completed,CSA,Ticket 4373,Mollie Chang,Unknown,ClinPortal,7.279519189,29
4374,2/9/2016 10:22,Closed,HD,Ticket 4374,Mollie Chang,Not billable,BioMS,15.89471618,12
4375,2/9/2016 10:28,Closed,HD,Ticket 4375,Mollie Chang,Not billable,BioMS,19.29313472,4
4376,2/9/2016 10:37,Closed,HD,Ticket 4376,Mollie Chang,Not billable,CIDER,1.084766107,24
4377,2/9/2016 10:37,Closed,HD,Ticket 4377,Mollie Chang,Not billable,BioMS,7.325838548,15
4378,2/9/2016 11:22,Closed,HD,Ticket 4378,Mollie Chang,Not billable,OpenSpecimen,7.799334773,1
4379,2/9/2016 11:24,Closed,HD,Ticket 4379,Mollie Chang,Not billable,BioMS,14.01167517,8
4380,2/9/2016 12:39,Closed,HD,Ticket 4380,Mollie Chang,Not billable,ClinPortal,8.637474797,10
4381,2/9/2016 13:22,Closed,HD,Ticket 4381,Mollie Chang,Not billable,CPTAC,15.82917747,15
4382,2/9/2016 13:23,Closed,HD,Ticket 4382,Mollie Chang,Not billable,CPTAC,2.792989765,27
4383,2/9/2016 13:32,Closed,CWL,Ticket 4383,Mollie Chang,Unknown,OpenSpecimen,8.549988644,2
4384,2/9/2016 15:41,Completed,CSA,Ticket 4384,Mollie Chang,Unknown,ClinPortal,8.881704665,3
4385,2/9/2016 15:54,Closed,HD,Ticket 4385,Mollie Chang,Not billable,BioMS,12.07244961,29
4386,2/9/2016 15:58,Closed,HD,Ticket 4386,Mollie Chang,Not billable,BioMS,14.48888238,12
4387,2/9/2016 16:03,Closed,HD,Ticket 4387,Mollie Chang,Not billable,BioMS,4.54126453,9
4388,2/9/2016 16:05,Closed,HD,Ticket 4388,Mollie Chang,Not billable,BioMS,14.51308527,14
4389,2/9/2016 16:07,Closed,HD,Ticket 4389,Mollie Chang,Not billable,BioMS,0.884267103,22
4390,2/9/2016 16:08,Closed,HD,Ticket 4390,Mollie Chang,Not billable,BioMS,16.29203706,29
4391,2/9/2016 16:12,Closed,HD,Ticket 4391,Mollie Chang,Not billable,BioMS,13.6138319,1
4392,2/9/2016 16:15,Closed,HD,Ticket 4392,Mollie Chang,Not billable,BioMS,3.465574518,20
4393,2/9/2016 16:19,Closed,HD,Ticket 4393,Mollie Chang,Not billable,BioMS,11.78109084,2
4394,2/9/2016 16:47,Closed,HD,Ticket 4394,Mollie Chang,Not billable,CIDER,4.901689071,10
4395,2/9/2016 16:54,Closed,HD,Ticket 4395,Mollie Chang,Not billable,ClinPortal,4.011290486,2
4396,2/9/2016 17:03,Closed,HD,Ticket 4396,Mollie Chang,Not billable,RPR-ClinPortal,13.58535589,4
4397,2/9/2016 17:04,Closed,HD,Ticket 4397,Mollie Chang,Not billable,RPR-ClinPortal,13.05434345,3
4398,2/9/2016 17:06,Closed,HD,Ticket 4398,Mollie Chang,Not billable,ClinPortal,19.66949533,1
4399,2/10/2016 7:29,Closed,HD,Ticket 4399,Mollie Chang,Not billable,ClinPortal,9.114310805,6
4400,2/10/2016 8:30,Closed,HD,Ticket 4400,Mollie Chang,Not billable,CIDER,7.146539696,14
4401,2/10/2016 8:56,Closed,HD,Ticket 4401,Mollie Chang,Not billable,OpenSpecimen,16.1216072,3
4402,2/10/2016 9:00,Resolved,HD,Ticket 4402,Mollie Chang,Not billable,OpenSpecimen,12.72691199,14
4403,2/10/2016 10:00,Done,II,Ticket 4403,Mollie Chang,Unknown,CDS (PES),11.9954923,2
4404,2/10/2016 10:25,Closed,HD,Ticket 4404,Mollie Chang,Not billable,CIDER,0.97024239,27
4405,2/10/2016 10:30,Closed,HD,Ticket 4405,Mollie Chang,Not billable,BioMS,19.67073381,2
4406,2/10/2016 11:56,Closed,HD,Ticket 4406,Mollie Chang,Not billable,RPR-ClinPortal,8.481255773,19
4407,2/10/2016 12:00,Closed,HD,Ticket 4407,Mollie Chang,Not billable,RPR-ClinPortal,13.58607196,0
4408,2/10/2016 12:02,Closed,HD,Ticket 4408,Mollie Chang,Not billable,ClinPortal,3.776029436,12
4409,2/10/2016 15:02,Closed,HD,Ticket 4409,Mollie Chang,Not billable,ClinPortal,19.44613837,5
4410,2/10/2016 15:23,Closed,HD,Ticket 4410,Mollie Chang,Not billable,CIDER,7.503462177,21
4411,2/10/2016 16:27,Closed,HD,Ticket 4411,Mollie Chang,Not billable,OpenSpecimen,13.43483633,3
4412,2/11/2016 9:47,Closed,HD,Ticket 4412,Mollie Chang,Not billable,BioMS,5.782355916,6
4413,2/11/2016 9:50,Completed,CSA,Ticket 4413,Mollie Chang,Unknown,ClinPortal,4.572778849,30
4414,2/11/2016 9:50,Closed,HD,Ticket 4414,Mollie Chang,Not billable,BioMS,4.536559003,1
4415,2/11/2016 9:53,Closed,HD,Ticket 4415,Mollie Chang,Not billable,BioMS,9.785141702,24
4416,2/11/2016 9:56,Closed,HD,Ticket 4416,Mollie Chang,Not billable,CIDER,19.34856702,7
4417,2/11/2016 9:56,New,CSA,Ticket 4417,Mollie Chang,Unknown,ClinPortal,5.354500859,211
4418,2/11/2016 9:57,Closed,HD,Ticket 4418,Mollie Chang,Not billable,ClinPortal,6.183855702,26
4419,2/11/2016 9:57,Closed,HD,Ticket 4419,Mollie Chang,Not billable,BioMS,7.079362696,4
4420,2/11/2016 9:59,Closed,HD,Ticket 4420,Mollie Chang,Not billable,OpenSpecimen,1.438724081,10
4421,2/11/2016 10:06,Closed,HD,Ticket 4421,Mollie Chang,Not billable,BioMS,4.824339687,30
4422,2/11/2016 10:22,Closed,HD,Ticket 4422,Mollie Chang,Not billable,BioMS,6.894950966,11
4423,2/11/2016 10:30,Closed,HD,Ticket 4423,Mollie Chang,Not billable,BioMS,2.549130707,23
4424,2/11/2016 14:26,Closed,HD,Ticket 4424,Mollie Chang,Not billable,AFT BioMS,16.80408698,25
4425,2/11/2016 15:02,Closed,HD,Ticket 4425,Mollie Chang,Not billable,CIDER,5.782143979,18
4426,2/11/2016 15:25,Closed,HD,Ticket 4426,Mollie Chang,Not billable,CIDER,12.99269027,16
4427,2/11/2016 16:44,Closed,HD,Ticket 4427,Mollie Chang,Not billable,OpenSpecimen,10.82372379,16
4428,2/12/2016 7:46,Closed,HD,Ticket 4428,Mollie Chang,Not billable,ClinPortal,0.441396429,4
4429,2/12/2016 8:18,Closed,HD,Ticket 4429,Mollie Chang,Not billable,BioMS,7.04765284,24
4430,2/12/2016 8:45,Closed,HD,Ticket 4430,Mollie Chang,Not billable,BioMS,19.52887496,15
4431,2/12/2016 8:47,Resolved,HD,Ticket 4431,Mollie Chang,Not billable,BioMS,5.55815747,12
4432,2/12/2016 11:01,Closed,HD,Ticket 4432,Mollie Chang,Not billable,OpenSpecimen,5.649918629,19
4433,2/12/2016 11:14,Closed,HD,Ticket 4433,Mollie Chang,Not billable,HealthStreet,7.385685009,27
4434,2/12/2016 11:59,Closed,HD,Ticket 4434,Mollie Chang,Not billable,BioMS,4.336148121,19
4435,2/12/2016 12:01,Closed,HD,Ticket 4435,Mollie Chang,Not billable,BioMS,19.78614166,11
4436,2/12/2016 12:06,Closed,HD,Ticket 4436,Mollie Chang,Not billable,BioMS,9.253596798,10
4437,2/12/2016 12:19,Completed,CSA,Ticket 4437,Mollie Chang,Unknown,ClinPortal,13.05483928,12
4438,2/12/2016 12:21,Closed,HD,Ticket 4438,Mollie Chang,Not billable,BioMS,4.964767637,15
4439,2/12/2016 12:23,Closed,HD,Ticket 4439,Mollie Chang,Not billable,BioMS,11.48033763,21
4440,2/12/2016 12:27,Closed,HD,Ticket 4440,Mollie Chang,Not billable,BioMS,19.62282048,20
4441,2/12/2016 12:30,Closed,HD,Ticket 4441,Mollie Chang,Not billable,BioMS,18.88519228,17
4442,2/12/2016 14:01,Closed,HD,Ticket 4442,Mollie Chang,Not billable,ClinPortal,5.043670899,23
4443,2/12/2016 14:30,Closed,HD,Ticket 4443,Mollie Chang,Not billable,ClinPortal,19.19684695,25
4444,2/12/2016 14:59,Closed,HD,Ticket 4444,Mollie Chang,Not billable,ClinPortal,15.95829636,16
4445,2/12/2016 15:20,Closed,HD,Ticket 4445,Mollie Chang,Not billable,OpenSpecimen,6.81866363,15
4446,2/12/2016 15:36,Closed,HD,Ticket 4446,Mollie Chang,Not billable,CIDER,19.56156375,12
4447,2/12/2016 15:42,Closed,HD,Ticket 4447,Mollie Chang,Not billable,BioMS,12.39048634,21
4448,2/12/2016 16:23,Closed,HD,Ticket 4448,Mollie Chang,Not billable,AFT BioMS,6.57629824,0
4449,2/15/2016 8:15,Done,II,Ticket 4449,Mollie Chang,Not billable,CDS (PES),8.505875353,9
4450,2/15/2016 8:18,Closed,HD,Ticket 4450,Mollie Chang,Not billable,ClinPortal,17.24658331,22
4451,2/15/2016 9:28,Closed,HD,Ticket 4451,Mollie Chang,Not billable,OpenSpecimen,13.82583209,7
4452,2/15/2016 12:44,Closed,HD,Ticket 4452,Mollie Chang,Not billable,BioMS,5.423594012,22
4453,2/15/2016 14:48,Closed,HD,Ticket 4453,Mollie Chang,Not billable,ClinPortal,2.376292889,29
4454,2/15/2016 14:56,Closed,HD,Ticket 4454,Mollie Chang,Not billable,BioMS,6.403419204,3
4455,2/15/2016 14:59,Closed,HD,Ticket 4455,Mollie Chang,Not billable,BioMS,18.03709441,12
4456,2/15/2016 15:50,Completed,CSA,Ticket 4456,Mollie Chang,Unknown,ClinPortal,16.4991817,0
4457,2/15/2016 16:23,Closed,HD,Ticket 4457,Mollie Chang,Not billable,BioMS,6.565229195,6
4458,2/15/2016 16:27,Closed,HD,Ticket 4458,Mollie Chang,Not billable,OpenSpecimen,11.87751969,30
4459,2/16/2016 8:21,Completed,CSA,Ticket 4459,Mollie Chang,Unknown,ClinPortal,19.51688929,8
4460,2/16/2016 8:39,Completed,CSA,Ticket 4460,Mollie Chang,Unknown,ClinPortal,8.087933969,18
4461,2/16/2016 10:06,Closed,HD,Ticket 4461,Mollie Chang,Not billable,BioMS,12.01367667,2
4462,2/16/2016 10:49,Closed,HD,Ticket 4462,Mollie Chang,Not billable,OpenSpecimen,1.25693526,21
4463,2/16/2016 11:09,Closed,HD,Ticket 4463,Mollie Chang,Not billable,ClinPortal,1.122562653,2
4464,2/16/2016 11:35,Closed,HD,Ticket 4464,Mollie Chang,Not billable,OpenSpecimen,18.43751849,5
4465,2/16/2016 11:43,Closed,HD,Ticket 4465,Mollie Chang,Not billable,ClinPortal,16.18124256,8
4466,2/16/2016 12:02,Closed,HD,Ticket 4466,Mollie Chang,Not billable,OpenSpecimen,16.22770523,25
4467,2/16/2016 12:07,Closed,HD,Ticket 4467,Mollie Chang,Not billable,OpenSpecimen,1.420504452,11
4468,2/16/2016 12:09,Resolved,HD,Ticket 4468,Mollie Chang,Not billable,BioMS,3.158150182,1
4469,2/16/2016 12:11,Closed,HD,Ticket 4469,Mollie Chang,Not billable,BioMS,17.98490364,11
4470,2/16/2016 12:47,Closed,HD,Ticket 4470,Mollie Chang,Not billable,BioMS,11.65569036,17
4471,2/16/2016 12:49,Closed,HD,Ticket 4471,Mollie Chang,Not billable,BioMS,1.73619545,8
4472,2/16/2016 12:55,Closed,HD,Ticket 4472,Mollie Chang,Not billable,BioMS,2.378650269,4
4473,2/16/2016 13:13,Closed,HD,Ticket 4473,Mollie Chang,Not billable,ClinPortal,4.54968857,4
4474,2/16/2016 13:19,Closed,HD,Ticket 4474,Mollie Chang,Not billable,HealthStreet,15.46733247,7
4475,2/16/2016 13:37,Closed,HD,Ticket 4475,Mollie Chang,Not billable,ClinPortal,11.45907023,5
4476,2/16/2016 15:47,Closed,HD,Ticket 4476,Mollie Chang,Not billable,ClinPortal,15.01200027,28
4477,2/17/2016 8:35,Closed,HD,Ticket 4477,Mollie Chang,Not billable,BioMS,9.220370433,10
4478,2/17/2016 9:34,Closed,HD,Ticket 4478,Mollie Chang,Not billable,CPTAC,9.594888991,10
4479,2/17/2016 9:49,Closed,HD,Ticket 4479,Mollie Chang,Not billable,BioMS,13.75724769,14
4480,2/17/2016 10:49,Intake,II,Ticket 4480,Mollie Chang,Unknown,CIDER,6.354759998,205
4481,2/17/2016 11:34,Closed,HD,Ticket 4481,Mollie Chang,Not billable,OpenSpecimen,14.64201595,13
4482,2/17/2016 11:44,Closed,HD,Ticket 4482,Mollie Chang,Not billable,OpenSpecimen,15.17947285,7
4483,2/17/2016 11:57,Closed,HD,Ticket 4483,Mollie Chang,Not billable,OpenSpecimen,2.079223775,16
4484,2/17/2016 12:00,Closed,HD,Ticket 4484,Mollie Chang,Not billable,BioMS,3.085949754,5
4485,2/17/2016 12:02,Closed,HD,Ticket 4485,Mollie Chang,Not billable,OpenSpecimen,14.62433882,12
4486,2/17/2016 12:24,Closed,HD,Ticket 4486,Mollie Chang,Not billable,OpenSpecimen,10.58835112,5
4487,2/17/2016 13:22,Closed,HD,Ticket 4487,Mollie Chang,Not billable,OpenSpecimen,17.71655826,10
4488,2/17/2016 16:23,Closed,HD,Ticket 4488,Mollie Chang,Not billable,RPR-ClinPortal,0.454957546,1
4489,2/18/2016 8:16,Closed,HD,Ticket 4489,Mollie Chang,Not billable,ClinPortal,9.993925712,24
4490,2/18/2016 8:18,Closed,HD,Ticket 4490,Mollie Chang,Not billable,ClinPortal,12.13539993,22
